route_id,service_id,trip_id,trip_headsign,shape_id,block_id,direction_id
95-VIC,4177,10942854:8946122:8959746,Blink - to Downtown,18717,8959746,0
15-VIC,3344,10724704:8946123:8960659,UVic - Fort/Foul Bay Express,19054,8960659,0
83-VIC,3602,10870051:8946125:8959331,Royal Oak Exch via West Saanich,23414,8959331,1
83-VIC,3603,10870051:8946125:8959359,Royal Oak Exch via West Saanich,23414,8959359,1
14-VIC,3706,10736335:8946128:8959543,Vic General via Craigflower,26307,8959543,1
31-VIC,3344,10724402:8946131:8959658,Downtown,18859,8959658,1
46-VIC,3603,10869852:8946136:8958912,Dockyard,18728,8958912,0
46-VIC,3602,10869852:8946136:8959290,Dockyard,18728,8959290,0
31-VIC,3706,10736032:8946137:9200048,Downtown,18859,9200048,1
2-VIC,3344,10723851:8946143:9200126,to Downtown only,18991,9200126,0
81-VIC,3344,10780549:8946145:8959308,Brentwood,26378,8959308,1
49-VIC,3602,10869900:8946146:8958858,Langford Exch via Florence Lake,34765,8958858,1
49-VIC,3603,10869900:8946146:8959826,Langford Exch via Florence Lake,34765,8959826,1
95-VIC,3344,10880487:8946155:8960284,Blink - to Downtown,18717,8960284,0
95-VIC,4177,10942809:8946157:8960383,Blink - to Langford,18836,8960383,1
75-VIC,4177,10943433:8946159:8959264,Downtown,19205,8959264,1
52-VIC,3602,10870229:8946160:8959328,Colwood Exch via Royal Bay,26436,8959328,0
52-VIC,3603,10870229:8946160:8960044,Colwood Exch via Royal Bay,26436,8960044,0
26-VIC,3602,10867688:8946161:8959773,Dockyard via McKenzie/Tillicum,31926,8959773,1
26-VIC,3603,10867688:8946161:8960034,Dockyard via McKenzie/Tillicum,31926,8960034,1
72-VIC,4177,10942652:8946169:8959726,Downtown via Saanichton,18716,8959726,1
59-VIC,3706,10782008:8946170:9199572,Langford Exch via Triangle Mtn,19545,9199572,0
52-VIC,3344,10781482:8946171:8959054,Langford Exch via Royal Bay,26262,8959054,1
83-VIC,3706,10781667:8946172:8959011,Sidney via West Saanich,19128,8959011,0
4-VIC,4177,10943508:8946177:8959140,UVic via Hillside,18645,8959140,0
88-VIC,3603,10870099:8946179:8959446,Airport,18544,8959446,1
88-VIC,3602,10870099:8946179:8959841,Airport,18544,8959841,1
28-VIC,4177,10942960:8946180:8959132,Downtown,34676,8959132,1
21-VIC,4177,10944358:8946182:9199374,Interurban to Viaduct Loop,23520,9199374,0
28-VIC,3603,10868466:8946183:8959783,Majestic via Shelbourne,26525,8959783,0
28-VIC,3602,10868466:8946183:8960343,Majestic via Shelbourne,26525,8960343,0
52-VIC,3706,10782654:8946185:8960678,Bear Mountain via Millstream,26332,8960678,1
3-VIC,3706,10782221:8946189:9199387,Royal Jubilee via Quimper Loop,19489,9199387,1
31-VIC,3603,10869510:8946193:9199555,Downtown,18859,9199555,1
31-VIC,3602,10869510:8946193:9199946,Downtown,18859,9199946,1
4-VIC,3602,10867486:8946195:8959319,UVic via Hillside,18645,8959319,0
4-VIC,3603,10867486:8946195:8959635,UVic via Hillside,18645,8959635,0
4-VIC,3603,10867565:8946196:8958863,Downtown via Hillside,26927,8958863,1
4-VIC,3602,10867565:8946196:8960302,Downtown via Hillside,26927,8960302,1
6B-VIC,3603,10869158:8946198:8960283,Royal Oak Exch via Chatterton,21740,8960283,0
6B-VIC,3602,10869158:8946198:8960454,Royal Oak Exch via Chatterton,21740,8960454,0
95-VIC,3603,10868152:8946199:8959252,Blink - to Downtown,18717,8959252,0
95-VIC,3602,10868152:8946199:8959716,Blink - to Downtown,18717,8959716,0
27-VIC,3603,10868258:8946203:8960196,Gordon Head via Shelbourne,26178,8960196,0
27-VIC,3602,10868258:8946203:8960324,Gordon Head via Shelbourne,26178,8960324,0
59-VIC,3603,10869808:8946207:9199714,Royal Bay Exch via Triangle Mtn,18872,9199714,1
59-VIC,3602,10869808:8946207:9200063,Royal Bay Exch via Triangle Mtn,18872,9200063,1
28-VIC,3344,10723717:8946208:9199331,Majestic via Shelbourne,26525,9199331,0
4-VIC,4177,10943530:8946209:8960459,UVic via Hillside,18645,8960459,0
11-VIC,3603,10868999:8946211:8958863,Tillicum Ctr via Gorge,34755,8958863,1
11-VIC,3602,10868999:8946211:8960302,Tillicum Ctr via Gorge,34755,8960302,1
10-VIC,3344,10782344:8946212:9200151,Royal Jubilee via Vic West,18521,9200151,0
28-VIC,3603,10868443:8946214:9199673,Downtown,34676,9199673,1
28-VIC,3602,10868443:8946214:9200019,Downtown,34676,9200019,1
28-VIC,3706,10735565:8946216:8959704,Majestic via Shelbourne,26525,8959704,0
2-VIC,3602,10869723:8946217:9199439,South Oak Bay,23427,9199439,0
2-VIC,3603,10869723:8946217:9199664,South Oak Bay,23427,9199664,0
6B-VIC,3602,10869131:8946219:8959371,Royal Oak Exch via Chatterton,21740,8959371,0
6B-VIC,3603,10869131:8946219:8960655,Royal Oak Exch via Chatterton,21740,8960655,0
32-VIC,3603,10869405:8946222:9199851,Cordova Bay,18608,9199851,0
32-VIC,3602,10869405:8946222:9200128,Cordova Bay,18608,9200128,0
95-VIC,3344,10880432:8946231:8960435,Blink - to Langford,18836,8960435,1
57-VIC,3603,10869800:8946238:9199714,Langford Exch via McCallum,22937,9199714,1
57-VIC,3602,10869800:8946238:9200063,Langford Exch via McCallum,22937,9200063,1
6-VIC,4177,10943268:8946240:9168339,Downtown,18962,9168339,1
52-VIC,3603,10870226:8946241:8959250,Colwood Exch via Royal Bay,26436,8959250,0
52-VIC,3602,10870226:8946241:8959345,Colwood Exch via Royal Bay,26436,8959345,0
22-VIC,3706,10782604:8946242:9199782,Vic General via Hastings,29102,9199782,0
95-VIC,3602,10868095:8946244:8959474,Blink - to Langford,18836,8959474,1
95-VIC,3603,10868095:8946244:8959696,Blink - to Langford,18836,8959696,1
24-VIC,3706,10735723:8946245:8959633,Tillicum Ctr via Colville,21694,8959633,1
27-VIC,3344,10723702:8946246:9200132,Gordon Head via Shelbourne,26178,9200132,0
31-VIC,3603,10869509:8946253:8959134,Downtown,18859,8959134,1
31-VIC,3602,10869509:8946253:8960374,Downtown,18859,8960374,1
59-VIC,4177,10944021:8946255:9200020,Royal Bay Exch via Triangle Mtn,18872,9200020,1
4-VIC,3706,10736210:8946256:8959580,Downtown via Hillside,26927,8959580,1
52-VIC,4177,10944452:8946257:8960600,Colwood Exch via Royal Bay,26436,8960600,0
5-VIC,4177,10943107:8946259:9200096,Willows,23383,9200096,0
58-VIC,3706,10781798:8946263:8960579,Goldstream Mdws via Westhills,18671,8960579,1
55-VIC,3603,10869775:8946267:8958871,Langford Exch via Happy Valley,26068,8958871,0
55-VIC,3602,10869775:8946267:8960616,Langford Exch via Happy Valley,26068,8960616,0
95-VIC,3602,10868031:8946269:8960237,Blink - to Langford,18836,8960237,1
95-VIC,3603,10868031:8946269:8960393,Blink - to Langford,18836,8960393,1
4-VIC,3344,10724193:8946270:8960659,UVic via Hillside,18645,8960659,0
72-VIC,3344,10880329:8946273:8959410,Swartz Bay Ferry via Saanichton,18512,8959410,0
95-VIC,4177,10942736:8946274:8960583,Blink - to Downtown,18717,8960583,0
14-VIC,4177,10943647:8946275:8960412,Vic General via Craigflower,26307,8960412,1
70X-VIC,3603,10868026:8946278:8959314,Express to Victoria,21578,8959314,1
70X-VIC,3602,10868026:8946278:8960079,Express to Victoria,21578,8960079,1
26-VIC,3603,10867737:8946280:8959265,Dockyard via McKenzie/Tillicum,31926,8959265,1
26-VIC,3602,10867737:8946280:8959405,Dockyard via McKenzie/Tillicum,31926,8959405,1
95-VIC,3602,10868166:8946281:8959474,Blink - to Downtown,18717,8959474,0
95-VIC,3603,10868166:8946281:8959696,Blink - to Downtown,18717,8959696,0
72-VIC,4177,10942728:8946283:8960351,Swartz Bay Ferry via Saanichton,18512,8960351,0
14-VIC,3344,10724613:8946284:8959948,Vic General via Craigflower,26307,8959948,1
14-VIC,3706,10736240:8946285:9199805,UVic via Richmond,26515,9199805,0
30-VIC,3603,10869489:8946286:8960269,Royal Oak Exch via Carey,18634,8960269,0
30-VIC,3602,10869489:8946286:8960386,Royal Oak Exch via Carey,18634,8960386,0
15-VIC,3344,10724635:8946287:9199365,UVic - Fort/Foul Bay Express,19054,9199365,0
26-VIC,3344,10724822:8946292:8960535,Dockyard via McKenzie/Tillicum,31926,8960535,1
4-VIC,3706,10736130:8946297:8959914,UVic via Hillside,18645,8959914,0
11-VIC,3706,10755687:8946300:8959543,UVic via Uplands,26939,8959543,0
4-VIC,3706,10736167:8946305:8959580,UVic via Hillside,18645,8959580,0
15-VIC,3344,10724692:8946306:8959772,Esquimalt - Fort/Yates Express,23403,8959772,1
14-VIC,3602,10868337:8946308:9199361,UVic via Richmond,26515,9199361,0
14-VIC,3603,10868337:8946308:9199826,UVic via Richmond,26515,9199826,0
30-VIC,4177,10943435:8946310:8959752,Royal Oak Exch via Carey,18634,8959752,0
95-VIC,4177,10942829:8946312:8959966,Blink - to Langford,18836,8959966,1
6-VIC,4177,10943239:8946315:8959968,Downtown,18962,8959968,1
26-VIC,3603,10867671:8946321:8959257,UVic via Tillicum/McKenzie,31720,8959257,0
26-VIC,3602,10867671:8946321:8959748,UVic via Tillicum/McKenzie,31720,8959748,0
27-VIC,3602,10868518:8946324:8959238,Downtown,34592,8959238,1
27-VIC,3603,10868518:8946324:8960248,Downtown,34592,8960248,1
2-VIC,3603,10869700:8946326:9199334,South Oak Bay,23427,9199334,0
2-VIC,3602,10869700:8946326:9199377,South Oak Bay,23427,9199377,0
25-VIC,3602,10869382:8946327:8959698,Maplewood,34583,8959698,0
25-VIC,3603,10869382:8946327:8959770,Maplewood,34583,8959770,0
5-VIC,3706,10735627:8946331:9199380,Willows,23383,9199380,0
21-VIC,4177,10944291:8946332:9200119,Interurban to Camosun only,23380,9200119,0
27-VIC,4177,10942933:8946337:8959058,Downtown,34592,8959058,1
4-VIC,3603,10867537:8946339:8959945,UVic via Hillside,18645,8959945,0
4-VIC,3602,10867537:8946339:8960470,UVic via Hillside,18645,8960470,0
14-VIC,4177,10943748:8946341:9200130,UVic via Richmond,26515,9200130,0
11-VIC,3602,10869016:8946342:8959305,Tillicum Ctr via Gorge,34755,8959305,1
11-VIC,3603,10869016:8946342:8960164,Tillicum Ctr via Gorge,34755,8960164,1
6-VIC,3344,10724108:8946343:8960333,Downtown,18962,8960333,1
59-VIC,3706,10781949:8946344:9199869,Langford Exch via Triangle Mtn,19545,9199869,0
72-VIC,3603,10868017:8946346:8958922,Swartz Bay Ferry via Saanichton,18512,8958922,0
72-VIC,3602,10868017:8946346:8959893,Swartz Bay Ferry via Saanichton,18512,8959893,0
27-VIC,3602,10868594:8946347:8959656,Downtown,34592,8959656,1
14-VIC,3706,10736257:8946348:8960606,UVic via Richmond,26515,8960606,0
30-VIC,3602,10869558:8946350:8959906,Downtown,18838,8959906,1
30-VIC,3603,10869558:8946350:8960238,Downtown,18838,8960238,1
14-VIC,3602,10868361:8946351:8959226,UVic via Richmond,26515,8959226,0
14-VIC,3603,10868361:8946351:8960009,UVic via Richmond,26515,8960009,0
95-VIC,3602,10868039:8946352:8959938,Blink - to Langford,18836,8959938,1
95-VIC,3603,10868039:8946352:8960623,Blink - to Langford,18836,8960623,1
15-VIC,4177,10943715:8946353:8960493,Esquimalt - Fort/Yates Express,23403,8960493,1
15-VIC,4177,10943638:8946357:8960524,UVic - Fort/Foul Bay Express,19054,8960524,0
26-VIC,3602,10867777:8946359:8959825,Dockyard via McKenzie/Tillicum,31926,8959825,1
26-VIC,3603,10867777:8946359:8960228,Dockyard via McKenzie/Tillicum,31926,8960228,1
28-VIC,3344,10723574:8946360:8959260,Majestic via Shelbourne,26525,8959260,0
60-VIC,3344,10780688:8946361:8959518,Langford Exch via Lagoon,19362,8959518,0
52-VIC,3706,10782674:8946366:8959585,Bear Mountain via Millstream,26332,8959585,1
10-VIC,3706,10782199:8946367:9199821,Royal Jubilee via Vic West,18521,9199821,0
2-VIC,3344,10723852:8946368:9199611,South Oak Bay,23427,9199611,0
26-VIC,4177,10943816:8946369:8960459,Dockyard via McKenzie/Tillicum,31926,8960459,1
61-VIC,4177,10942896:8946371:8960481,Sooke,19637,8960481,1
15-VIC,3603,10867874:8946372:8959041,UVic - Fort/Foul Bay Express,19054,8959041,0
15-VIC,3602,10867874:8946372:8960645,UVic - Fort/Foul Bay Express,19054,8960645,0
95-VIC,3706,10735285:8946374:8958869,Blink - to Downtown,18717,8958869,0
27-VIC,3344,10723542:8946376:8959860,Downtown,34592,8959860,1
4-VIC,4177,10943558:8946379:9199406,Downtown via Hillside,26927,9199406,1
59-VIC,3603,10869950:8946380:9199714,Langford Exch via Triangle Mtn,19545,9199714,0
59-VIC,3602,10869950:8946380:9200063,Langford Exch via Triangle Mtn,19545,9200063,0
27-VIC,3602,10868391:8946381:8960476,Gordon Head via Shelbourne,26178,8960476,0
27-VIC,3603,10868391:8946381:9199692,Gordon Head via Shelbourne,26178,9199692,0
57-VIC,4177,10944093:8946384:8959706,Thetis Heights via McCallum,22957,8959706,0
39-VIC,3344,10781460:8946388:9199600,UVic via Royal Oak,19305,9199600,0
52-VIC,3603,10870213:8946391:9199375,Bear Mountain via Millstream,26332,9199375,1
52-VIC,3602,10870213:8946391:9199997,Bear Mountain via Millstream,26332,9199997,1
30-VIC,3706,10736030:8946392:8959052,Downtown,18838,8959052,1
10-VIC,4177,10944198:8946397:9199366,Royal Jubilee via Vic West,18521,9199366,0
88-VIC,3602,10870107:8946400:8959331,Sidney,18543,8959331,0
88-VIC,3603,10870107:8946400:8959359,Sidney,18543,8959359,0
4-VIC,3603,10867458:8946401:8959756,UVic via Hillside,18645,8959756,0
4-VIC,3602,10867458:8946401:8960067,UVic via Hillside,18645,8960067,0
4-VIC,3344,10724194:8946405:8960430,UVic via Hillside,18645,8960430,0
31-VIC,3603,10869556:8946412:8959273,Royal Oak Exch via Glanford,18743,8959273,0
31-VIC,3602,10869556:8946412:8960561,Royal Oak Exch via Glanford,18743,8960561,0
7-VIC,3603,10868754:8946414:9199610,UVic via Fairfield,18816,9199610,1
7-VIC,3602,10868754:8946414:9200033,UVic via Fairfield,18816,9200033,1
14-VIC,3602,10868239:8946418:9199985,Vic General via Craigflower,26307,9199985,1
14-VIC,3603,10868239:8946418:9200109,Vic General via Craigflower,26307,9200109,1
52-VIC,3706,10782568:8946421:8960303,Colwood Exch via Royal Bay,26436,8960303,0
15-VIC,3706,10736363:8946423:8959621,UVic - Fort/Foul Bay Express,19054,8959621,0
63-VIC,3603,10869970:8946424:8960153,Otter Point,19289,8960153,1
63-VIC,3602,10869970:8946424:8960440,Otter Point,19289,8960440,1
31-VIC,3706,10735942:8946426:9199902,Downtown,18859,9199902,1
65-VIC,3603,10867391:8946428:8959631,Sooke via Westhills,18749,8959631,1
65-VIC,4168,10867391:8946428:8959649,Sooke via Westhills,18749,8959649,1
65-VIC,3832,10867391:8946428:8960120,Sooke via Westhills,18749,8960120,1
2-VIC,3344,10723820:8946430:9199947,South Oak Bay,23427,9199947,0
7-VIC,3706,10782487:8946431:9199446,UVic via Fairfield,18816,9199446,1
11-VIC,3602,10868887:8946432:8959377,UVic via Uplands,26939,8959377,0
11-VIC,3603,10868887:8946432:8959503,UVic via Uplands,26939,8959503,0
30-VIC,3602,10869528:8946434:8959185,Downtown,18838,8959185,1
30-VIC,3603,10869528:8946434:8960673,Downtown,18838,8960673,1
14-VIC,3344,10724767:8946437:8959444,UVic via Richmond,26515,8959444,0
14-VIC,4177,10943586:8946439:8959638,Vic General via Craigflower,26307,8959638,1
4-VIC,3603,10867588:8946440:8960164,Downtown via Hillside,26927,8960164,1
52-VIC,3706,10782656:8946441:8959585,Bear Mountain via Millstream,26332,8959585,1
72-VIC,4177,10942667:8946442:8960279,Downtown via Saanichton,18716,8960279,1
61-VIC,3602,10867411:8946443:8959906,Langford Exch,19003,8959906,0
61-VIC,3603,10867411:8946443:8960238,Langford Exch,19003,8960238,0
81-VIC,4177,10944044:8946444:8960420,Swartz Bay Ferry,26008,8960420,0
21-VIC,3603,10868749:8946450:9199524,Interurban to VI Tech Park,18452,9199524,0
21-VIC,3602,10868749:8946450:9199881,Interurban to VI Tech Park,18452,9199881,0
3-VIC,4177,10944150:8946451:9200093,Royal Jubilee,19664,9200093,1
95-VIC,3706,10735206:8946456:8959964,Blink - to Langford,18836,8959964,1
11-VIC,3344,10755519:8946460:9199746,Tillicum Ctr via Gorge,34755,9199746,1
27-VIC,4177,10943070:8946461:8959132,Gordon Head via Shelbourne,26178,8959132,0
2-VIC,3706,10735659:8946465:9199747,South Oak Bay,23427,9199747,0
72-VIC,3344,10880301:8946466:8959582,Swartz Bay Ferry via Saanichton,18512,8959582,0
26-VIC,3344,10724846:8946467:8959547,UVic via Tillicum/McKenzie,31720,8959547,0
12-VIC,3344,10781400:8946470:9199765,UVic via Kenmore,18536,9199765,0
27-VIC,3603,10868539:8946477:8959645,Downtown,34592,8959645,1
27-VIC,3602,10868539:8946477:8960244,Downtown,34592,8960244,1
4-VIC,4177,10943568:8946478:8959757,Downtown via Hillside,26927,8959757,1
61-VIC,3603,10867405:8946481:8958908,Langford Exch,19003,8958908,0
61-VIC,3602,10867405:8946481:8959875,Langford Exch,19003,8959875,0
7-VIC,3706,10782696:8946483:9199707,UVic via Fairfield,18816,9199707,1
75-VIC,3344,10724999:8946487:8960333,Downtown,18804,8960333,1
12-VIC,3344,10781334:8946490:9199645,University Hgts via Kenmore,18817,9199645,1
2-VIC,4177,10943151:8946493:9200103,South Oak Bay,23427,9200103,0
26-VIC,3706,10736442:8946494:9199554,UVic via Tillicum/McKenzie,31720,9199554,0
22-VIC,4177,10944372:8946499:8959392,Hillside Ctr via Hastings,19096,8959392,1
95-VIC,4177,10942772:8946503:8959836,Blink - to Langford,18836,8959836,1
95-VIC,3602,10868071:8946504:8959022,Blink - to Downtown,18717,8959022,0
95-VIC,3603,10868071:8946504:8960591,Blink - to Downtown,18717,8960591,0
28-VIC,4177,10943044:8946507:8959949,Majestic via Shelbourne,26525,8959949,0
4-VIC,3344,10724175:8946508:8959527,UVic via Hillside,18645,8959527,0
15-VIC,3706,10736307:8946509:8960026,Esquimalt - Fort/Yates Express,23403,8960026,1
88-VIC,4177,10944041:8946511:8958880,Airport,18544,8958880,1
22-VIC,3344,10781258:8946514:8960670,Vic General via Hastings,29102,8960670,0
4-VIC,3602,10867468:8946515:8958870,Downtown via Hillside,26927,8958870,1
4-VIC,3603,10867468:8946515:8960452,Downtown via Hillside,26927,8960452,1
6-VIC,3706,10735846:8946517:8958965,Royal Oak Exch via Royal Oak Ctr,18715,8958965,0
30-VIC,3344,10724410:8946518:8960415,Downtown,18838,8960415,1
11-VIC,3706,10755734:8946521:9199791,Tillicum Ctr via Gorge,34755,9199791,1
25-VIC,3602,10869374:8946523:8959072,Maplewood,34583,8959072,0
25-VIC,3603,10869374:8946523:8959211,Maplewood,34583,8959211,0
14-VIC,3603,10868272:8946525:9199814,UVic via Richmond,26515,9199814,0
14-VIC,3602,10868272:8946525:9200137,UVic via Richmond,26515,9200137,0
4-VIC,3603,10867533:8946526:8959423,Downtown via Hillside,26927,8959423,1
4-VIC,3602,10867533:8946526:8960047,Downtown via Hillside,26927,8960047,1
15-VIC,3706,10736243:8946528:8959103,UVic - Fort/Foul Bay Express,19054,8959103,0
6-VIC,3602,10869219:8946529:8958995,Royal Oak Exch via Royal Oak Ctr,18715,8958995,0
6-VIC,3603,10869219:8946529:8959652,Royal Oak Exch via Royal Oak Ctr,18715,8959652,0
4-VIC,3344,10724264:8946536:9199704,UVic via Hillside,18645,9199704,0
10-VIC,3706,10782202:8946537:9199387,Royal Jubilee via Vic West,18521,9199387,0
11-VIC,3602,10868918:8946539:8960175,Tillicum Ctr via Gorge,34755,8960175,1
11-VIC,3603,10868918:8946539:9199654,Tillicum Ctr via Gorge,34755,9199654,1
3-VIC,3603,10870272:8946541:9199975,James Bay via Quimper Loop,21590,9199975,0
3-VIC,3602,10870272:8946541:9199994,James Bay via Quimper Loop,21590,9199994,0
75-VIC,3603,10869628:8946543:8958857,Downtown,18820,8958857,1
75-VIC,3602,10869628:8946543:8959418,Downtown,18820,8959418,1
6A-VIC,3344,10723999:8946551:8959270,Downtown via Emily Carr,21741,8959270,1
32-VIC,3602,10869427:8946555:8959289,Downtown,18723,8959289,1
32-VIC,3603,10869427:8946555:8960300,Downtown,18723,8960300,1
14-VIC,3344,10724538:8946556:8959382,UVic via Richmond,26515,8959382,0
15-VIC,3344,10724630:8946557:8958948,Esquimalt - Fort/Yates Express,23403,8958948,1
28-VIC,3706,10735435:8946558:8959614,Majestic via Shelbourne,26525,8959614,0
58-VIC,3344,10780775:8946562:9199364,Goldstream Mdws via Westhills,18671,9199364,1
6-VIC,3344,10724004:8946565:8960593,Downtown,18962,8960593,1
81-VIC,3603,10870246:8946567:9199384,to Sidney only,34528,9199384,0
81-VIC,3602,10870246:8946567:9199542,to Sidney only,34528,9199542,0
21-VIC,3603,10868734:8946568:9199568,Interurban to VI Tech Park,18452,9199568,0
21-VIC,3602,10868734:8946568:9199655,Interurban to VI Tech Park,18452,9199655,0
27-VIC,3344,10723676:8946572:8959550,Gordon Head via Shelbourne,26178,8959550,0
39-VIC,4177,10944417:8946573:9199374,to Royal Oak Exch only,18868,9199374,1
27-VIC,3602,10868514:8946574:9199985,Gordon Head via Shelbourne,26178,9199985,0
